date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:41	93288/93288	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:41%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=ru	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos12139.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:42	93015/93015	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:42%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=sk	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos108c7.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:43	92978/92978	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:43%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=sr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos16e27.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:45	92711/92711	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:44%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=sv	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos19e93.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:45	93240/93240	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:45%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=ta	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1880d.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:46	93237/93237	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:46%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=th	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1cc5a.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:47	93016/93016	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:47%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=tr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos12296.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:48	93303/93303	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:48%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=uk	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos19277.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:49	93135/93135	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:49%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=ur	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1add9.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:50	92960/92960	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:49%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=vi	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1e034.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:51	92667/92667	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:51%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=zh	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos13454.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:53	92926/92926	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:52%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html?lang=zh-Hant	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos142d0.html	(from https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html)
11:20:54	91860/91860	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:53%20GMT	https://twitter.com/content/twitter-com/legal/ja/tos/previous	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja/tos/previous.html	(from https://twitter.com/ja/tos/previous)
11:20:55	34769/34769	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:55%20GMT	https://twitter.com/ja/tos/previous/version_12	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_12.html	(from https://twitter.com/ja/tos/previous)
11:20:56	37341/37341	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:56%20GMT	https://twitter.com/ja/tos/previous/version_11	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_11.html	(from https://twitter.com/ja/tos/previous)
11:20:57	48234/48234	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:57%20GMT	https://twitter.com/ja/tos/previous/version_10	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_10.html	(from https://twitter.com/ja/tos/previous)
11:20:58	48486/48486	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:58%20GMT	https://twitter.com/ja/tos/previous/version_9	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_9.html	(from https://twitter.com/ja/tos/previous)
11:21:00	46890/46890	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:20:59%20GMT	https://twitter.com/ja/tos/previous/version_8	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_8.html	(from https://twitter.com/ja/tos/previous)
11:21:01	47184/47184	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:00%20GMT	https://twitter.com/ja/tos/previous/version_7	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_7.html	(from https://twitter.com/ja/tos/previous)
11:21:01	36774/36774	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:01%20GMT	https://twitter.com/ja/tos/previous/version_6	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_6.html	(from https://twitter.com/ja/tos/previous)
11:21:02	32253/32253	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:02%20GMT	https://twitter.com/ja/tos/previous/version_5	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_5.html	(from https://twitter.com/ja/tos/previous)
11:21:03	32204/32204	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:03%20GMT	https://twitter.com/ja/tos/previous/version_4	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_4.html	(from https://twitter.com/ja/tos/previous)
11:21:04	31724/31724	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:04%20GMT	https://twitter.com/ja/tos/previous/version_2	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_2.html	(from https://twitter.com/ja/tos/previous)
11:21:04	32296/32296	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:04%20GMT	https://twitter.com/ja/tos/previous/version_3	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_3.html	(from https://twitter.com/ja/tos/previous)
11:21:04	13833/13833	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:04%20GMT	https://twitter.com/ja/tos/previous/version_1	C:/My%20Web%20Sites/metabots/twitter.com/ja/tos/previous/version_1.html	(from https://twitter.com/ja/tos/previous)
11:21:05	91468/91468	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:05%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=en	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja9ed2.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:05	91655/91655	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:05%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ar	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jad6cc.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:05	91682/91682	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:05%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ar-x-fm	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja5caa.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:06	91783/91783	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:06%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=bg	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja1f03.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:06	92046/92046	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:06%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=bn	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jabbc9.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:07	91537/91537	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:07%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ca	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jaa35d.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:07	91567/91567	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:07%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=cs	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja7b3f.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:07	91498/91498	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:08%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=da	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jac423.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:08	91551/91551	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:08%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=de	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja3322.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:08	92018/92018	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:08%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=el	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja4bed.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:09	91480/91480	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:09%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=en-GB	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jaa4c9.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:09	91750/91750	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:09%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=es	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jac69a.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:11	91512/91512	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:11%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=eu	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jaad9c.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:12	91819/91819	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:12%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=fa	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jae6ac.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:12	91516/91516	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:12%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=fi	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja5720.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:12	91849/91849	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:13%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=fr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jae68f.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:13	91539/91539	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:13%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ga	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja5242.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:13	91497/91497	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:13%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=gl	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja4240.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:14	92023/92023	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:14%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=gu	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja7d5b.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:14	91564/91564	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:15%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=he	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja64f4.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:15	92203/92203	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:15%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=hi	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jaef8e.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:16	91539/91539	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:15%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=hr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja1ebe.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:17	91570/91570	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:17%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=hu	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jaa30c.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:18	91516/91516	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:17%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=id	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja9bb4.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:19	91492/91492	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:19%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=it	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jacf53.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:20	91634/91634	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:20%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ja	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jac9e6.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:21	91977/91977	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:21%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=kn	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja21c9.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:21	91611/91611	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:21%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ko	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja7542.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:22	92006/92006	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:22%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=mr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jac203.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:22	91507/91507	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:22%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ms	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja99dc.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:23	91522/91522	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:23%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=nb	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja2bc7.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:23	91512/91512	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:23%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=nl	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jacdb1.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:23	91800/91800	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:23%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=pl	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja6bf8.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:24	91506/91506	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:24%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=pt	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja923c.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:24	91779/91779	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:24%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ro	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja0b5e.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:25	92089/92089	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:25%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ru	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja2139.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:25	91569/91569	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:25%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=sk	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja08c7.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:26	91753/91753	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:26%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=sr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja6e27.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:27	91486/91486	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:27%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=sv	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja9e93.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:28	92015/92015	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:28%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ta	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja880d.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:29	92249/92249	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:29%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=th	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jacc5a.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:30	91568/91568	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:30%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=tr	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja2296.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:31	92095/92095	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:31%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=uk	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja9277.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:32	91715/91715	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:32%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=ur	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jaadd9.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:33	91512/91512	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:33%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=vi	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/jae034.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:34	91442/91442	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:34%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=zh	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja3454.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:35	91481/91481	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:35%20GMT	https://twitter.com/content/twitter-com/legal/ja.html?lang=zh-Hant	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ja42d0.html	(from https://twitter.com/content/twitter-com/legal/ja.html)
11:21:35	91860/91860	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:35%20GMT	https://twitter.com/content/twitter-com/legal/ko/tos/previous	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ko/tos/previous.html	(from https://twitter.com/ko/tos/previous)
11:21:36	35369/35369	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:36%20GMT	https://twitter.com/ko/tos/previous/version_12	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_12.html	(from https://twitter.com/ko/tos/previous)
11:21:36	47006/47006	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:36%20GMT	https://twitter.com/ko/tos/previous/version_11	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_11.html	(from https://twitter.com/ko/tos/previous)
11:21:36	46690/46690	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:36%20GMT	https://twitter.com/ko/tos/previous/version_10	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_10.html	(from https://twitter.com/ko/tos/previous)
11:21:36	46694/46694	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:37%20GMT	https://twitter.com/ko/tos/previous/version_9	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_9.html	(from https://twitter.com/ko/tos/previous)
11:21:37	44965/44965	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:37%20GMT	https://twitter.com/ko/tos/previous/version_8	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_8.html	(from https://twitter.com/ko/tos/previous)
11:21:37	45331/45331	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:37%20GMT	https://twitter.com/ko/tos/previous/version_7	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_7.html	(from https://twitter.com/ko/tos/previous)
11:21:38	36827/36827	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:38%20GMT	https://twitter.com/ko/tos/previous/version_6	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_6.html	(from https://twitter.com/ko/tos/previous)
11:21:38	32271/32271	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:38%20GMT	https://twitter.com/ko/tos/previous/version_5	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_5.html	(from https://twitter.com/ko/tos/previous)
11:21:39	32222/32222	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:39%20GMT	https://twitter.com/ko/tos/previous/version_4	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_4.html	(from https://twitter.com/ko/tos/previous)
11:21:39	32314/32314	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:39%20GMT	https://twitter.com/ko/tos/previous/version_3	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_3.html	(from https://twitter.com/ko/tos/previous)
11:21:40	31742/31742	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:40%20GMT	https://twitter.com/ko/tos/previous/version_2	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_2.html	(from https://twitter.com/ko/tos/previous)
11:21:40	13821/13821	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:41%20GMT	https://twitter.com/ko/tos/previous/version_1	C:/My%20Web%20Sites/metabots/twitter.com/ko/tos/previous/version_1.html	(from https://twitter.com/ko/tos/previous)
11:21:41	91468/91468	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2004:21:41%20GMT	https://twitter.com/content/twitter-com/legal/ko.html?lang=en	C:/My%20Web%20Sites/metabots/twitter.com/content/twitter-com/legal/ko9ed2.html	(from https://twitter.com/content/twitter-com/legal/ko.html)
